12880 17126 | 8645 8568 8547 8547
12780 17126 | 8560 8464 8536 8536
12858 17126 | 8563 8563 8590 8590
12877 17126 | 8584 8609 8561 8561
12858 17126 | 8571 8579 8566 8566
12929 17126 | 8657 8593 8608 8608
65398 87312 | 43617 43593 43586 43586
65539 87312 | 43724 43514 43840 43840
65577 87312 | 43752 43728 43674 43674
65432 87312 | 43659 43570 43635 43635
65431 87312 | 43646 43625 43591 43591
65358 87312 | 43671 43511 43534 43534
5085 6837 | 3443 3383 3344 3344
5111 6837 | 3398 3438 3386 3386
5063 6837 | 3402 3312 3412 3412
5085 6837 | 3340 3421 3409 3409
5092 6837 | 3413 3391 3380 3380
5062 6837 | 3382 3378 3364 3364
