2809 200000 | 2728 2696 194 194
2863 200000 | 2789 2745 192 192
2854 200000 | 2764 2729 215 215
2853 200000 | 2758 2743 205 205
2804 200000 | 2704 2684 220 220
2843 200000 | 2764 2718 204 204
2776 200000 | 2694 2673 185 185
2727 200000 | 2650 2599 205 205
2843 200000 | 2783 2742 161 161
2861 200000 | 2789 2743 190 190
2930 200000 | 2844 2785 231 231
2779 200000 | 2703 2657 198 198
2809 200000 | 2725 2688 205 205
2772 200000 | 2702 2678 164 164
2831 200000 | 2735 2701 226 226
2940 200000 | 2859 2812 209 209
2760 200000 | 2668 2662 190 190
2838 200000 | 2763 2734 179 179
