24474 32673 | 16371 16294 16283 16283
24479 32673 | 16401 16300 16257 16257
24704 32673 | 16552 16408 16448 16448
24481 32673 | 16166 16404 16392 16392
24404 32673 | 16189 16280 16339 16339
24270 32282 | 16277 16169 16094 16094
24296 32282 | 16281 16120 16191 16191
24229 32282 | 16121 16211 16126 16126
24224 32282 | 16240 16034 16174 16174
24276 32282 | 16177 16134 16241 16241
50551 67411 | 33560 33705 33837 33837
50403 67411 | 33636 33750 33420 33420
50507 67411 | 33688 33701 33625 33625
50541 67411 | 33503 33917 33662 33662
50592 67411 | 33931 33627 33626 33626
50598 67411 | 33711 33758 33727 33727
