1579 200000 | 1044 1157 957 957
1554 200000 | 1045 1123 940 940
1607 200000 | 1060 1175 979 979
1654 200000 | 1113 1210 985 985
1563 200000 | 998 1154 974 974
1614 200000 | 1053 1176 999 999
1576 200000 | 1054 1165 933 933
1621 200000 | 1055 1189 998 998
1583 200000 | 1061 1149 956 956
1531 200000 | 1006 1131 925 925
1571 200000 | 1023 1157 962 962
1602 200000 | 1045 1139 1020 1020
1607 200000 | 1087 1192 935 935
1569 200000 | 1008 1141 989 989
1585 200000 | 1013 1193 964 964
1622 200000 | 1055 1172 1017 1017
1611 200000 | 1011 1223 988 988
1591 200000 | 1062 1177 943 943
