2304 200000 | 144 2237 2227 2227
2360 200000 | 129 2297 2294 2294
2345 200000 | 149 2274 2267 2267
2340 200000 | 152 2285 2243 2243
2387 200000 | 162 2310 2302 2302
2331 200000 | 154 2267 2241 2241
2334 200000 | 170 2259 2239 2239
2383 200000 | 146 2324 2296 2296
2320 200000 | 144 2246 2250 2250
2395 200000 | 155 2322 2313 2313
2359 200000 | 159 2282 2277 2277
2408 200000 | 146 2350 2320 2320
2245 190011 | 160 2180 2150 2150
2193 190011 | 149 2129 2108 2108
2324 190011 | 165 2241 2242 2242
2181 190011 | 128 2129 2105 2105
2200 190011 | 138 2138 2124 2124
2205 190011 | 135 2150 2125 2125
