19764 200000 | 13274 13102 13152 13152
19538 200000 | 13290 12974 12812 12812
19583 200000 | 13333 12819 13014 13014
19985 200000 | 13531 13122 13317 13317
19463 200000 | 13223 12891 12812 12812
19871 200000 | 13424 13187 13131 13131
19698 200000 | 13334 13040 13022 13022
19898 200000 | 13409 13170 13217 13217
19822 200000 | 13363 13109 13172 13172
19793 200000 | 13381 13195 13010 13010
19684 200000 | 13411 12934 13023 13023
19911 200000 | 13522 13130 13170 13170
19618 200000 | 13268 12950 13018 13018
19700 200000 | 13466 12964 12970 12970
19603 200000 | 13326 12945 12935 12935
19904 200000 | 13423 13140 13245 13245
19697 200000 | 13314 13089 12991 12991
19938 200000 | 13533 13093 13250 13250
19562 200000 | 13218 12965 12941 12941
19519 200000 | 13155 12981 12902 12902
19792 200000 | 13413 13129 13042 13042
19753 200000 | 13320 13061 13125 13125
19701 200000 | 13441 13069 12892 12892
19363 200000 | 13264 12825 12637 12637
20069 200000 | 13626 13284 13228 13228
19550 200000 | 13375 12772 12953 12953
