35242 46984 | 23384 23583 23517 23517
35293 46984 | 23516 23406 23664 23664
35250 46984 | 23452 23506 23542 23542
35302 46984 | 23662 23462 23480 23480
35127 46984 | 23393 23532 23329 23329
36941 49177 | 24727 24558 24597 24597
36991 49177 | 24717 24735 24530 24530
36712 49177 | 24582 24324 24518 24518
36799 49177 | 24454 24634 24510 24510
36924 49177 | 24582 24625 24641 24641
27105 36212 | 18089 18001 18120 18120
27843 37178 | 18382 18699 18605 18605
25108 33594 | 16847 16631 16738 16738
30279 40411 | 20134 20094 20330 20330
27871 37178 | 18672 18620 18450 18450
28306 37680 | 19018 18762 18832 18832
29074 38727 | 19297 19532 19319 19319
29476 39272 | 19530 19590 19832 19832
27070 36212 | 17897 18254 17989 17989
25086 33594 | 16558 16803 16811 16811
27834 37178 | 18581 18485 18602 18602
28097 37178 | 18779 18822 18593 18593
30328 40411 | 20211 20213 20232 20232
