3169 200000 | 2207 2201 1930 1930
3277 200000 | 2284 2257 2013 2013
3264 200000 | 2287 2279 1962 1962
3271 200000 | 2266 2278 1998 1998
3249 200000 | 2271 2256 1971 1971
3221 200000 | 2274 2196 1972 1972
3214 200000 | 2226 2214 1988 1988
3200 200000 | 2245 2238 1917 1917
3197 200000 | 2220 2173 2001 2001
3222 200000 | 2222 2223 1999 1999
3273 200000 | 2319 2264 1963 1963
3342 200000 | 2318 2341 2025 2025
3132 200000 | 2161 2180 1923 1923
3263 200000 | 2275 2279 1972 1972
3200 200000 | 2214 2269 1917 1917
3297 200000 | 2310 2323 1961 1961
