32682 200000 | 21683 24108 19573 19573
32765 200000 | 21829 24061 19640 19640
32758 200000 | 21581 24238 19697 19697
32934 200000 | 21816 24217 19835 19835
32796 200000 | 21567 24195 19830 19830
32916 200000 | 21784 24329 19719 19719
32832 200000 | 21754 24436 19474 19474
32836 200000 | 21757 24310 19605 19605
32835 200000 | 21755 24320 19595 19595
32822 200000 | 21757 24078 19809 19809
32952 200000 | 21686 24433 19785 19785
32480 200000 | 21475 23974 19511 19511
32778 200000 | 21696 24324 19536 19536
32940 200000 | 21819 24270 19791 19791
32921 200000 | 21716 24277 19849 19849
32970 200000 | 21744 24286 19910 19910
