25527 200000 | 17108 15838 18108 18108
25670 200000 | 17112 15865 18363 18363
25508 200000 | 16946 15883 18187 18187
25769 200000 | 17117 15863 18558 18558
25743 200000 | 17113 16066 18307 18307
25379 200000 | 16865 15749 18144 18144
25661 200000 | 16913 16036 18373 18373
25677 200000 | 17088 15941 18325 18325
25615 200000 | 17047 15818 18365 18365
25414 200000 | 17028 15767 18033 18033
25699 200000 | 17055 16010 18333 18333
25416 200000 | 16847 15842 18143 18143
25803 200000 | 16979 16092 18535 18535
25471 200000 | 16818 15848 18276 18276
25574 200000 | 16801 16022 18325 18325
25598 200000 | 16942 15979 18275 18275
25731 200000 | 17029 16112 18321 18321
25702 200000 | 17107 16031 18266 18266
25869 200000 | 17204 16041 18493 18493
25889 200000 | 17162 16109 18507 18507
