26549 200000 | 13898 21756 17444 17444
26268 200000 | 13817 21613 17106 17106
26260 200000 | 13952 21534 17034 17034
26235 200000 | 13705 21542 17223 17223
26469 200000 | 13960 21776 17202 17202
26653 200000 | 14090 21829 17387 17387
26181 200000 | 13898 21479 16985 16985
26301 200000 | 13892 21590 17120 17120
26349 200000 | 13893 21586 17219 17219
26059 200000 | 13733 21460 16925 16925
26331 200000 | 13884 21727 17051 17051
26609 200000 | 14014 21826 17378 17378
26762 200000 | 14105 21910 17509 17509
26325 200000 | 13892 21555 17203 17203
26532 200000 | 13961 21851 17252 17252
26365 200000 | 13852 21671 17207 17207
26156 200000 | 13891 21513 16908 16908
26436 200000 | 13907 21803 17162 17162
26390 200000 | 13771 21636 17373 17373
