204 200000 | 195 83 130 130
245 200000 | 242 100 148 148
268 200000 | 262 106 168 168
248 200000 | 243 107 146 146
239 200000 | 236 98 144 144
255 200000 | 249 100 161 161
225 200000 | 220 97 133 133
245 200000 | 244 97 149 149
272 200000 | 267 109 168 168
238 200000 | 232 105 139 139
250 200000 | 247 89 164 164
271 200000 | 266 101 175 175
263 200000 | 258 117 151 151
242 200000 | 236 93 155 155
271 200000 | 268 109 165 165
236 200000 | 231 92 149 149
261 200000 | 256 104 162 162
249 200000 | 246 96 156 156
243 200000 | 238 98 150 150
287 200000 | 279 126 169 169
262 200000 | 253 121 150 150
243 200000 | 240 100 146 146
240 200000 | 236 100 144 144
252 200000 | 249 92 163 163
255 200000 | 247 107 156 156
269 200000 | 263 115 160 160
253 200000 | 245 104 157 157
246 200000 | 243 101 148 148
268 200000 | 267 90 179 179
232 200000 | 231 92 141 141
235 200000 | 225 88 157 157
267 200000 | 263 108 163 163
235 200000 | 231 98 141 141
251 200000 | 249 92 161 161
263 200000 | 260 108 158 158
251 200000 | 245 93 164 164
254 200000 | 247 108 153 153
234 200000 | 227 105 136 136
220 200000 | 215 85 140 140
254 200000 | 248 103 157 157
260 200000 | 252 102 166 166
240 200000 | 238 86 156 156
252 200000 | 249 102 153 153
258 200000 | 257 102 157 157
253 200000 | 247 89 170 170
250 200000 | 246 102 152 152
249 200000 | 246 102 150 150
240 200000 | 240 97 143 143
254 200000 | 248 102 158 158
245 200000 | 239 89 162 162
229 200000 | 222 109 127 127
243 200000 | 236 96 154 154
248 200000 | 241 95 160 160
268 200000 | 265 96 175 175
256 200000 | 252 96 164 164
270 200000 | 258 105 177 177
231 200000 | 230 91 141 141
270 200000 | 268 93 179 179
250 200000 | 248 89 163 163
219 200000 | 215 96 127 127
243 200000 | 237 97 152 152
279 200000 | 274 105 179 179
265 200000 | 261 101 168 168
244 200000 | 240 97 151 151
257 200000 | 251 113 150 150
265 200000 | 259 109 162 162
244 200000 | 239 99 150 150
242 200000 | 237 102 145 145
256 200000 | 251 95 166 166
262 200000 | 261 91 172 172
270 200000 | 267 108 165 165
236 200000 | 232 111 129 129
261 200000 | 253 111 158 158
226 200000 | 221 82 149 149
239 200000 | 235 92 151 151
235 200000 | 232 90 148 148
258 200000 | 252 107 157 157
251 200000 | 250 99 153 153
