25481 200000 | 15851 16852 18259 18259
25533 200000 | 15954 16940 18172 18172
25504 200000 | 15856 16911 18241 18241
25736 200000 | 15791 17207 18474 18474
25453 200000 | 15803 16954 18149 18149
25508 200000 | 15733 16904 18379 18379
25376 200000 | 15750 16952 18050 18050
25616 200000 | 15985 16944 18303 18303
26020 200000 | 16177 17395 18468 18468
25683 200000 | 15972 16987 18407 18407
25532 200000 | 15772 16906 18386 18386
25614 200000 | 15938 17005 18285 18285
25478 200000 | 15726 16908 18322 18322
25801 200000 | 15972 17356 18274 18274
25679 200000 | 16048 17044 18266 18266
25593 200000 | 16088 17063 18035 18035
25637 200000 | 15979 16942 18353 18353
25432 200000 | 15793 16974 18097 18097
25463 200000 | 15753 16889 18284 18284
25664 200000 | 15926 17016 18386 18386
