2867 200000 | 1512 2711 1511 1511
2852 200000 | 1469 2697 1538 1538
2809 200000 | 1476 2662 1480 1480
2883 200000 | 1541 2716 1509 1509
2862 200000 | 1523 2719 1482 1482
2780 200000 | 1491 2630 1439 1439
2855 200000 | 1558 2702 1450 1450
2804 200000 | 1460 2651 1497 1497
2801 200000 | 1442 2664 1496 1496
2826 200000 | 1502 2662 1488 1488
2862 200000 | 1472 2713 1539 1539
2828 200000 | 1504 2669 1483 1483
2814 200000 | 1490 2654 1484 1484
2824 200000 | 1509 2654 1485 1485
2892 200000 | 1483 2761 1540 1540
2819 200000 | 1474 2660 1504 1504
2921 200000 | 1514 2761 1567 1567
2811 200000 | 1479 2646 1497 1497
