42971 57193 | 28480 28520 28942 28942
42846 57193 | 28593 28423 28676 28676
42988 57193 | 28557 28726 28693 28693
43024 57193 | 28647 28696 28705 28705
42874 57193 | 28615 28576 28557 28557
30094 40253 | 19993 20114 20081 20081
30188 40253 | 20035 20337 20004 20004
30099 40253 | 20005 20101 20092 20092
30233 40253 | 20066 20162 20238 20238
30059 40253 | 20035 20007 20076 20076
30163 40253 | 20253 19929 20144 20144
22019 29425 | 14635 14593 14810 14810
22086 29425 | 14767 14763 14642 14642
22070 29425 | 14709 14790 14641 14641
21960 29425 | 14691 14636 14593 14593
21982 29425 | 14669 14720 14575 14575
