26970 200000 | 22203 23854 7883 7883
27169 200000 | 22150 24153 8035 8035
27168 200000 | 22316 24182 7838 7838
26797 200000 | 21934 23942 7718 7718
26899 200000 | 22072 23983 7743 7743
26779 200000 | 21945 23926 7687 7687
27056 200000 | 22205 24052 7855 7855
26851 200000 | 22067 23863 7772 7772
26773 200000 | 22013 23756 7777 7777
27091 200000 | 22175 23986 8021 8021
26964 200000 | 22012 23997 7919 7919
27047 200000 | 22059 24123 7912 7912
27214 200000 | 22267 24170 7991 7991
27037 200000 | 22215 24014 7845 7845
26911 200000 | 21999 23937 7886 7886
26959 200000 | 22048 24056 7814 7814
27082 200000 | 22173 24026 7965 7965
27190 200000 | 22216 24194 7970 7970
27286 200000 | 22305 24292 7975 7975
