33156 44083 | 22120 22088 22104 22104
33197 44083 | 22168 22193 22033 22033
33160 44083 | 22184 22019 22117 22117
33184 44083 | 22120 22144 22104 22104
33080 44083 | 21992 22154 22014 22014
29817 39877 | 19890 19817 19927 19927
29880 39877 | 19936 19973 19851 19851
29920 39877 | 19925 19979 19936 19936
29905 39877 | 19935 20096 19779 19779
29967 39877 | 19954 19954 20026 20026
34298 45613 | 22934 22781 22881 22881
34124 45613 | 22834 22624 22790 22790
34306 45613 | 22934 22949 22729 22729
34232 45613 | 22638 22929 22897 22897
34229 45613 | 22648 23073 22737 22737
34043 45613 | 22747 22783 22556 22556
