26510 200000 | 13849 21801 17370 17370
26478 200000 | 13858 21626 17472 17472
26519 200000 | 14006 21779 17253 17253
26110 200000 | 13785 21474 16961 16961
26417 200000 | 14099 21614 17121 17121
26445 200000 | 13960 21644 17286 17286
26227 200000 | 13932 21474 17048 17048
26515 200000 | 14062 21733 17235 17235
26340 200000 | 13826 21754 17100 17100
26344 200000 | 13860 21645 17183 17183
26384 200000 | 13730 21791 17247 17247
26301 200000 | 13875 21633 17094 17094
26484 200000 | 13936 21638 17394 17394
26538 200000 | 14051 21848 17177 17177
26506 200000 | 13990 21752 17270 17270
26631 200000 | 13918 21945 17399 17399
26281 200000 | 13864 21623 17075 17075
26792 200000 | 14115 21963 17506 17506
26201 200000 | 13743 21551 17108 17108
