45906 200000 | 37107 26837 27868 27868
45690 200000 | 36871 26694 27815 27815
46035 200000 | 37166 27051 27853 27853
45665 200000 | 36874 26636 27820 27820
45981 200000 | 37063 26966 27933 27933
45754 200000 | 36855 26895 27758 27758
35474 155151 | 28658 20758 21532 21532
35512 155151 | 28539 21022 21463 21463
35689 155151 | 28803 20928 21647 21647
35502 155151 | 28538 20844 21622 21622
35689 155151 | 28823 20877 21678 21678
35630 155151 | 28733 20816 21711 21711
2681 11473 | 2168 1589 1605 1605
2661 11473 | 2136 1568 1618 1618
2678 11473 | 2193 1568 1595 1595
2662 11473 | 2173 1553 1598 1598
2615 11473 | 2132 1516 1582 1582
