2735 200000 | 2547 1461 1462 1462
2792 200000 | 2578 1498 1508 1508
2733 200000 | 2567 1411 1488 1488
2769 200000 | 2592 1477 1469 1469
2755 200000 | 2563 1458 1489 1489
2754 200000 | 2554 1449 1505 1505
2781 200000 | 2594 1495 1473 1473
2690 200000 | 2499 1431 1450 1450
2732 200000 | 2576 1460 1428 1428
2770 200000 | 2578 1489 1473 1473
2813 200000 | 2611 1479 1536 1536
2679 200000 | 2507 1427 1424 1424
2794 200000 | 2625 1472 1491 1491
2800 200000 | 2629 1473 1498 1498
2737 200000 | 2537 1456 1481 1481
2683 200000 | 2512 1387 1467 1467
2800 200000 | 2573 1521 1506 1506
2777 200000 | 2589 1511 1454 1454
2732 200000 | 2546 1424 1494 1494
