1747 200000 | 1638 882 974 974
1755 200000 | 1644 894 972 972
1811 200000 | 1681 882 1059 1059
1734 200000 | 1625 879 964 964
1756 200000 | 1646 903 963 963
1770 200000 | 1640 889 1011 1011
1749 200000 | 1643 849 1006 1006
1760 200000 | 1648 896 976 976
1755 200000 | 1628 897 985 985
1743 200000 | 1639 864 983 983
1715 200000 | 1591 870 969 969
1832 200000 | 1715 903 1046 1046
1781 200000 | 1667 886 1009 1009
1732 200000 | 1623 850 991 991
1694 200000 | 1580 855 953 953
1813 200000 | 1682 933 1011 1011
1737 200000 | 1626 855 993 993
1828 200000 | 1707 891 1058 1058
1754 200000 | 1645 857 1006 1006
1707 200000 | 1590 866 958 958
1698 200000 | 1586 887 923 923
1767 200000 | 1654 871 1009 1009
1714 200000 | 1603 845 980 980
1729 200000 | 1642 828 988 988
1792 200000 | 1686 869 1029 1029
1857 200000 | 1749 944 1021 1021
1768 200000 | 1657 906 973 973
446 50040 | 420 216 256 256
460 50040 | 429 225 266 266
444 50040 | 411 226 251 251
460 50040 | 433 226 261 261
432 50040 | 409 208 247 247
436 50040 | 409 227 236 236
