4191 5621 | 2783 2787 2812 2812
4206 5621 | 2799 2814 2799 2799
4193 5621 | 2776 2809 2801 2801
4233 5621 | 2816 2846 2804 2804
4232 5621 | 2806 2816 2842 2842
21693 28942 | 14385 14494 14507 14507
21767 28942 | 14522 14392 14620 14620
21631 28942 | 14357 14508 14397 14397
21689 28942 | 14631 14350 14397 14397
21708 28942 | 14376 14580 14460 14460
15806 21104 | 10515 10469 10628 10628
15885 21104 | 10575 10542 10653 10653
15788 21104 | 10547 10477 10552 10552
15903 21104 | 10594 10584 10628 10628
15853 21104 | 10538 10598 10570 10570
15985 21104 | 10664 10571 10735 10735
12020 15959 | 8094 8038 7908 7908
11983 15959 | 7914 7993 8059 8059
11980 15959 | 7965 7942 8053 8053
11996 15959 | 8008 8039 7945 7945
11919 15959 | 7928 7989 7921 7921
11889 15959 | 7922 7875 7981 7981
11889 15959 | 7948 7884 7946 7946
12007 15959 | 8119 7989 7906 7906
