5886 7953 | 3878 3919 3975 3975
5979 7953 | 3954 4009 3995 3995
5973 7953 | 3943 3971 4032 4032
5908 7953 | 3945 3903 3968 3968
5913 7953 | 3957 3976 3893 3893
5661 7566 | 3825 3723 3774 3774
5706 7566 | 3827 3815 3770 3770
5753 7566 | 3846 3800 3860 3860
5658 7566 | 3817 3774 3725 3725
28955 38784 | 19312 19192 19406 19406
29028 38784 | 19374 19310 19372 19372
28996 38784 | 19214 19438 19340 19340
29029 38784 | 19325 19435 19298 19298
29113 38784 | 19330 19476 19420 19420
20638 27586 | 13907 13581 13788 13788
20730 27586 | 13920 13818 13722 13722
20814 27586 | 13895 13840 13893 13893
20727 27586 | 13864 13744 13846 13846
20733 27586 | 13843 13820 13803 13803
20615 27586 | 13739 13797 13694 13694
21344 28413 | 14154 14279 14255 14255
21328 28413 | 14198 14288 14170 14170
21304 28413 | 14213 14149 14246 14246
21312 28413 | 14155 14203 14266 14266
21240 28413 | 14090 14273 14117 14117
21286 28413 | 14128 14157 14287 14287
