2110 2858 | 1400 1396 1424 1424
2099 2858 | 1425 1419 1354 1354
2161 2858 | 1453 1443 1426 1426
2103 2858 | 1365 1400 1441 1441
2179 2858 | 1415 1495 1448 1448
2132 2858 | 1389 1416 1459 1459
2361 3105 | 1588 1586 1548 1548
2255 3105 | 1448 1505 1557 1557
2378 3105 | 1571 1628 1557 1557
2323 3105 | 1507 1546 1593 1593
2330 3105 | 1533 1587 1540 1540
3641 4814 | 2449 2452 2381 2381
4078 5461 | 2705 2736 2715 2715
3711 4988 | 2437 2495 2490 2490
4204 5566 | 2844 2798 2766 2766
4342 5817 | 2925 2858 2901 2901
4301 5707 | 2809 2871 2922 2922
4505 6023 | 3034 2991 2985 2985
4452 5925 | 2970 2957 2977 2977
3633 4814 | 2453 2380 2433 2433
4067 5461 | 2748 2705 2681 2681
3790 4988 | 2553 2510 2517 2517
4232 5566 | 2870 2840 2754 2754
4251 5707 | 2803 2892 2807 2807
4357 5817 | 2951 2874 2889 2889
4504 6023 | 2990 3025 2993 2993
3643 4814 | 2451 2434 2401 2401
4461 5925 | 2978 2959 2985 2985
3812 4988 | 2556 2563 2505 2505
4066 5461 | 2752 2705 2675 2675
4190 5566 | 2821 2809 2750 2750
3581 4814 | 2390 2363 2409 2409
4356 5817 | 2924 2911 2877 2877
4287 5707 | 2822 2891 2861 2861
4501 6023 | 3015 2998 2989 2989
4473 5925 | 3008 2963 2975 2975
4110 5461 | 2758 2760 2702 2702
3774 4988 | 2549 2478 2521 2521
4125 5566 | 2765 2755 2730 2730
3606 4814 | 2416 2431 2365 2365
4334 5817 | 2884 2888 2896 2896
3744 4988 | 2473 2494 2521 2521
4268 5707 | 2841 2830 2865 2865
4530 6023 | 3035 3007 3018 3018
4101 5461 | 2763 2717 2722 2722
4426 5925 | 2916 2899 3037 3037
4197 5566 | 2751 2824 2819 2819
3664 4814 | 2421 2450 2457 2457
4407 5817 | 2937 2928 2949 2949
3775 4988 | 2517 2524 2509 2509
4540 6023 | 3010 3066 3004 3004
4278 5707 | 2862 2846 2848 2848
4053 5461 | 2691 2695 2720 2720
4437 5925 | 2967 2981 2926 2926
4210 5566 | 2800 2843 2777 2777
4323 5817 | 2869 2904 2873 2873
6879 9114 | 4589 4574 4595 4595
6883 9114 | 4535 4592 4639 4639
6875 9114 | 4578 4596 4576 4576
6850 9114 | 4542 4573 4585 4585
6849 9114 | 4589 4578 4531 4531
