25592 300000 | 16983 17022 17179 17179
25624 300000 | 17142 17055 17051 17051
25491 300000 | 16827 16962 17193 17193
25628 300000 | 17044 17074 17138 17138
25706 300000 | 17066 17186 17160 17160
25980 300000 | 17328 17182 17450 17450
25660 300000 | 17036 17078 17206 17206
25697 300000 | 17105 17133 17156 17156
25658 300000 | 17120 17019 17177 17177
25587 300000 | 16963 17098 17113 17113
25312 300000 | 16853 16958 16813 16813
25501 300000 | 16982 16858 17162 17162
25344 300000 | 16905 16816 16967 16967
25738 300000 | 17012 17128 17336 17336
25551 300000 | 17082 17044 16976 16976
17647 210783 | 11667 11733 11894 11894
18051 210783 | 11922 12046 12134 12134
17793 210783 | 11867 11807 11912 11912
18004 210783 | 12001 12019 11988 11988
25599 300000 | 16913 17094 17191 17191
7449 88872 | 5035 4927 4936 4936
7500 88872 | 4929 4952 5119 5119
17930 210783 | 11821 11898 12141 12141
7637 88872 | 5041 5070 5163 5163
25497 300000 | 16945 16995 17054 17054
