2487 200000 | 1745 1729 1500 1500
2493 200000 | 1761 1687 1538 1538
2540 200000 | 1770 1791 1519 1519
2538 200000 | 1751 1767 1558 1558
2494 200000 | 1768 1731 1489 1489
2499 200000 | 1725 1800 1473 1473
2507 200000 | 1746 1752 1516 1516
2431 200000 | 1737 1665 1460 1460
2541 200000 | 1763 1794 1525 1525
2370 200000 | 1647 1657 1436 1436
2527 200000 | 1788 1743 1523 1523
2431 200000 | 1709 1675 1478 1478
2587 200000 | 1802 1790 1582 1582
2541 200000 | 1756 1768 1558 1558
2525 200000 | 1775 1789 1486 1486
2477 200000 | 1713 1725 1516 1516
2441 200000 | 1707 1742 1433 1433
2479 200000 | 1742 1691 1525 1525
2519 200000 | 1754 1723 1561 1561
2605 200000 | 1827 1822 1561 1561
