37355 49822 | 24865 24909 24936 24936
37445 49822 | 24875 25114 24901 24901
37363 49822 | 24870 24961 24895 24895
37270 49822 | 24783 24919 24838 24838
37390 49822 | 24944 24816 25020 25020
34715 46239 | 23136 23181 23113 23113
34553 46239 | 23130 23094 22882 22882
34610 46239 | 23061 23095 23064 23064
34627 46239 | 23050 22920 23284 23284
34574 46239 | 23035 23069 23044 23044
30503 40608 | 20413 20246 20347 20347
30516 40608 | 20399 20453 20180 20180
30408 40608 | 20339 20204 20273 20273
30425 40608 | 20201 20373 20276 20276
30432 40608 | 20247 20331 20286 20286
