19580 200000 | 14971 10957 13232 13232
19481 200000 | 15005 10812 13145 13145
19035 200000 | 14546 10722 12802 12802
19442 200000 | 14921 10804 13159 13159
19413 200000 | 14851 10902 13073 13073
19428 200000 | 14959 10833 13064 13064
19177 200000 | 14737 10703 12914 12914
19605 200000 | 15093 10896 13221 13221
19517 200000 | 14985 10840 13209 13209
19505 200000 | 15056 10937 13017 13017
19565 200000 | 14987 10997 13146 13146
19274 200000 | 14748 10799 13001 13001
19471 200000 | 14878 10886 13178 13178
19344 200000 | 14842 10869 12977 12977
19265 200000 | 14792 10787 12951 12951
19613 200000 | 14996 10946 13284 13284
19376 200000 | 14801 10929 13022 13022
19412 200000 | 14841 10826 13157 13157
19455 200000 | 14939 10874 13097 13097
19385 200000 | 14878 10822 13070 13070
19448 200000 | 14908 10821 13167 13167
19411 200000 | 14832 10939 13051 13051
19340 200000 | 14880 10810 12990 12990
19372 200000 | 14940 10759 13045 13045
19555 200000 | 14948 10931 13231 13231
19266 200000 | 14780 10881 12871 12871
