17943 24100 | 12048 11961 11877 11877
18089 24100 | 12091 12085 12002 12002
18117 24100 | 12095 12066 12073 12073
18082 24100 | 11973 12073 12118 12118
18105 24100 | 12149 11976 12085 12085
15741 21026 | 10545 10454 10483 10483
15806 21026 | 10486 10567 10559 10559
15787 21026 | 10500 10557 10517 10517
15674 21026 | 10405 10399 10544 10544
15780 21026 | 10504 10461 10595 10595
15810 21026 | 10530 10476 10614 10614
66494 88750 | 44370 44279 44339 44339
66314 88750 | 44199 44190 44239 44239
66670 88750 | 44308 44472 44560 44560
66691 88750 | 44503 44568 44311 44311
66653 88750 | 44516 44445 44345 44345
