434 573 | 278 298 292 292
449 573 | 300 297 301 301
422 573 | 274 293 277 277
426 573 | 283 276 293 293
423 573 | 288 285 273 273
347 434 | 230 242 222 222
323 434 | 211 223 212 212
329 434 | 218 225 215 215
322 434 | 215 204 225 225
334 434 | 214 231 223 223
336 434 | 222 231 219 219
332 444 | 209 233 222 222
343 444 | 219 246 221 221
353 444 | 228 245 233 233
338 444 | 212 243 221 221
324 444 | 218 221 209 209
