2712 200000 | 1377 2008 2039 2039
2704 200000 | 1402 1992 2014 2014
2743 200000 | 1460 2016 2010 2010
2705 200000 | 1434 1969 2007 2007
2710 200000 | 1446 1976 1998 1998
2605 200000 | 1346 1900 1964 1964
2734 200000 | 1418 1980 2070 2070
2796 200000 | 1466 2057 2069 2069
2700 200000 | 1374 1992 2034 2034
2810 200000 | 1461 2076 2083 2083
2781 200000 | 1430 2058 2074 2074
2793 200000 | 1454 2042 2090 2090
2755 200000 | 1412 2023 2075 2075
2725 200000 | 1405 2002 2043 2043
2775 200000 | 1435 2032 2083 2083
2756 200000 | 1433 1992 2087 2087
2712 200000 | 1413 2003 2008 2008
2806 200000 | 1473 2024 2115 2115
2749 200000 | 1430 2032 2036 2036
