17539 200000 | 12717 12067 10294 10294
17421 200000 | 12596 12092 10154 10154
17516 200000 | 12758 12007 10267 10267
17632 200000 | 12838 12288 10138 10138
17585 200000 | 12913 12176 10081 10081
17385 200000 | 12637 11992 10141 10141
17480 200000 | 12709 12065 10186 10186
17512 200000 | 12742 12064 10218 10218
17304 200000 | 12646 12000 9962 9962
17349 200000 | 12709 11935 10054 10054
17458 200000 | 12773 11983 10160 10160
17427 200000 | 12776 11913 10165 10165
17614 200000 | 12801 12195 10232 10232
17514 200000 | 12817 12022 10189 10189
17598 200000 | 12791 12149 10256 10256
17617 200000 | 12807 12210 10217 10217
17680 200000 | 12743 12234 10383 10383
17425 200000 | 12705 12008 10137 10137
17720 200000 | 12894 12171 10375 10375
17487 200000 | 12755 12070 10149 10149
17494 200000 | 12753 12023 10212 10212
17370 200000 | 12576 11966 10198 10198
17323 200000 | 12672 11936 10038 10038
17364 200000 | 12570 12092 10066 10066
17504 200000 | 12668 12044 10296 10296
17298 200000 | 12614 12012 9970 9970
17571 200000 | 12696 12130 10316 10316
17552 200000 | 12853 12031 10220 10220
17626 200000 | 12891 12169 10192 10192
