2241 200000 | 2189 2182 111 111
2273 200000 | 2202 2218 126 126
2170 200000 | 2112 2092 136 136
2257 200000 | 2198 2181 135 135
2274 200000 | 2205 2223 120 120
2258 200000 | 2182 2188 146 146
2217 200000 | 2153 2132 149 149
2203 200000 | 2141 2146 119 119
2232 200000 | 2178 2156 130 130
2194 200000 | 2136 2137 115 115
2195 200000 | 2123 2124 143 143
2270 200000 | 2192 2184 164 164
2306 200000 | 2243 2249 120 120
2232 200000 | 2173 2176 115 115
2259 200000 | 2184 2189 145 145
2190 200000 | 2124 2123 133 133
2292 200000 | 2232 2218 134 134
2296 200000 | 2218 2233 141 141
2194 200000 | 2128 2123 137 137
2252 200000 | 2196 2179 129 129
2257 200000 | 2186 2184 144 144
2253 200000 | 2188 2188 130 130
2199 200000 | 2117 2121 160 160
