1799 200000 | 1175 1220 1203 1203
1791 200000 | 1191 1204 1187 1187
1767 200000 | 1214 1155 1165 1165
1763 200000 | 1181 1178 1167 1167
1767 200000 | 1163 1191 1180 1180
1838 200000 | 1237 1238 1201 1201
1662 200000 | 1107 1122 1095 1095
1776 200000 | 1181 1228 1143 1143
1757 200000 | 1169 1182 1163 1163
1711 200000 | 1133 1169 1120 1120
1722 200000 | 1123 1160 1161 1161
1746 200000 | 1157 1156 1179 1179
1794 200000 | 1185 1237 1166 1166
1806 200000 | 1213 1208 1191 1191
1632 200000 | 1055 1109 1100 1100
1678 200000 | 1135 1107 1114 1114
1761 200000 | 1194 1170 1158 1158
1818 200000 | 1208 1240 1188 1188
1718 200000 | 1183 1137 1116 1116
1714 200000 | 1162 1136 1130 1130
1752 200000 | 1167 1190 1147 1147
1746 200000 | 1142 1183 1167 1167
1689 200000 | 1124 1106 1148 1148
1723 200000 | 1147 1142 1157 1157
1774 200000 | 1167 1201 1180 1180
1762 200000 | 1175 1193 1156 1156
1784 200000 | 1185 1200 1183 1183
1696 200000 | 1096 1134 1162 1162
1747 200000 | 1191 1150 1153 1153
