43996 58997 | 29139 29323 29530 29530
44231 58997 | 29394 29634 29434 29434
44159 58997 | 29258 29452 29608 29608
44128 58997 | 29320 29550 29386 29386
44192 58997 | 29386 29459 29539 29539
39263 52593 | 26110 26303 26113 26113
39349 52593 | 26204 26289 26205 26205
39389 52593 | 26207 26233 26338 26338
39252 52593 | 26014 26376 26114 26114
39353 52593 | 26193 26211 26302 26302
16880 22654 | 11224 11238 11298 11298
17008 22654 | 11361 11385 11270 11270
16996 22654 | 11362 11272 11358 11358
16877 22654 | 11168 11329 11257 11257
16949 22654 | 11406 11148 11344 11344
