2802 200000 | 2102 1439 2063 2063
2818 200000 | 2077 1430 2129 2129
2772 200000 | 2028 1485 2031 2031
2818 200000 | 2090 1437 2109 2109
2880 200000 | 2119 1526 2115 2115
2779 200000 | 2050 1460 2048 2048
2820 200000 | 2057 1480 2103 2103
2746 200000 | 2055 1409 2028 2028
2847 200000 | 2095 1506 2093 2093
2855 200000 | 2099 1502 2109 2109
2747 200000 | 2065 1375 2054 2054
2853 200000 | 2107 1453 2146 2146
2828 200000 | 2078 1455 2123 2123
2784 200000 | 2025 1433 2110 2110
2826 200000 | 2080 1443 2129 2129
2796 200000 | 2083 1417 2092 2092
2786 200000 | 2081 1375 2116 2116
2854 200000 | 2090 1465 2153 2153
