249 200000 | 244 96 158 158
258 200000 | 254 84 178 178
292 200000 | 284 113 187 187
282 200000 | 276 104 184 184
243 200000 | 234 85 167 167
269 200000 | 264 103 171 171
238 200000 | 234 102 140 140
274 200000 | 269 92 187 187
256 200000 | 251 80 181 181
280 200000 | 277 103 180 180
276 200000 | 268 90 194 194
277 200000 | 271 109 174 174
285 200000 | 283 97 190 190
260 200000 | 251 92 177 177
267 200000 | 261 113 160 160
260 200000 | 253 93 174 174
266 200000 | 257 119 156 156
278 200000 | 272 107 177 177
248 200000 | 241 98 157 157
226 200000 | 222 81 149 149
261 200000 | 247 108 167 167
223 200000 | 219 86 141 141
266 200000 | 260 100 172 172
252 200000 | 246 95 163 163
268 200000 | 265 97 174 174
231 200000 | 227 73 162 162
229 200000 | 225 79 154 154
256 200000 | 249 90 173 173
242 200000 | 238 90 156 156
255 200000 | 250 94 166 166
251 200000 | 246 90 166 166
248 200000 | 241 93 162 162
275 200000 | 270 98 182 182
242 200000 | 235 87 162 162
252 200000 | 247 100 157 157
252 200000 | 247 88 169 169
253 200000 | 249 85 172 172
235 200000 | 232 81 157 157
228 200000 | 224 75 157 157
256 200000 | 249 101 162 162
241 200000 | 237 88 157 157
255 200000 | 251 91 168 168
211 200000 | 207 85 130 130
254 200000 | 250 103 155 155
261 200000 | 256 102 164 164
255 200000 | 252 100 158 158
240 200000 | 232 99 149 149
254 200000 | 249 97 162 162
262 200000 | 254 100 170 170
246 200000 | 244 89 159 159
244 200000 | 241 92 155 155
246 200000 | 241 87 164 164
285 200000 | 276 120 174 174
265 200000 | 261 86 183 183
265 200000 | 261 81 188 188
255 200000 | 251 81 178 178
236 200000 | 227 75 170 170
263 200000 | 257 85 184 184
245 200000 | 241 103 146 146
244 200000 | 238 80 170 170
230 200000 | 223 74 163 163
242 200000 | 239 84 161 161
244 200000 | 238 89 161 161
267 200000 | 260 92 182 182
269 200000 | 262 81 195 195
233 200000 | 227 88 151 151
249 200000 | 245 83 170 170
248 200000 | 244 105 147 147
274 200000 | 268 103 177 177
276 200000 | 270 90 192 192
265 200000 | 259 96 175 175
237 200000 | 235 86 153 153
237 200000 | 234 88 152 152
232 200000 | 228 87 149 149
243 200000 | 238 78 170 170
261 200000 | 253 103 166 166
282 200000 | 279 98 187 187
272 200000 | 271 101 172 172
268 200000 | 261 113 162 162
257 200000 | 250 86 178 178
248 200000 | 238 84 174 174
259 200000 | 253 104 161 161
256 200000 | 248 100 164 164
244 200000 | 240 81 167 167
250 200000 | 246 97 157 157
266 200000 | 261 101 170 170
236 200000 | 230 95 147 147
235 200000 | 233 95 142 142
268 200000 | 261 104 171 171
246 200000 | 238 91 163 163
228 200000 | 223 85 148 148
247 200000 | 239 109 146 146
288 200000 | 283 111 182 182
251 200000 | 247 85 170 170
239 200000 | 234 72 172 172
258 200000 | 252 86 178 178
265 200000 | 257 96 177 177
239 200000 | 232 79 167 167
270 200000 | 259 87 194 194
248 200000 | 245 81 170 170
215 200000 | 214 75 141 141
234 200000 | 226 102 140 140
267 200000 | 260 94 180 180
205 200000 | 200 72 138 138
246 200000 | 238 92 162 162
246 200000 | 242 87 163 163
253 200000 | 248 103 155 155
247 200000 | 242 80 172 172
243 200000 | 240 92 154 154
234 200000 | 232 85 151 151
215 200000 | 208 87 135 135
267 200000 | 260 95 179 179
257 200000 | 252 85 177 177
285 200000 | 280 95 195 195
230 200000 | 224 77 159 159
232 200000 | 225 78 161 161
272 200000 | 267 102 175 175
251 200000 | 246 78 178 178
245 200000 | 239 99 152 152
262 200000 | 254 99 171 171
236 200000 | 229 74 169 169
237 200000 | 234 86 154 154
267 200000 | 258 102 174 174
231 200000 | 221 82 159 159
253 200000 | 244 91 171 171
262 200000 | 258 96 170 170
253 200000 | 249 101 156 156
253 200000 | 247 93 166 166
283 200000 | 278 100 188 188
242 200000 | 236 79 169 169
262 200000 | 250 98 176 176
261 200000 | 251 87 184 184
246 200000 | 243 82 167 167
247 200000 | 241 91 162 162
262 200000 | 258 108 158 158
269 200000 | 264 91 183 183
252 200000 | 244 97 163 163
245 200000 | 241 95 154 154
227 200000 | 221 91 142 142
252 200000 | 249 90 165 165
279 200000 | 274 95 189 189
238 200000 | 232 101 143 143
218 200000 | 215 70 151 151
238 200000 | 232 84 160 160
242 200000 | 235 91 158 158
247 200000 | 242 90 162 162
242 200000 | 235 79 170 170
278 200000 | 272 95 189 189
