2467 200000 | 1704 1499 1731 1731
2542 200000 | 1760 1531 1793 1793
2603 200000 | 1785 1576 1845 1845
2514 200000 | 1762 1489 1777 1777
2533 200000 | 1732 1543 1791 1791
2383 200000 | 1656 1440 1670 1670
2499 200000 | 1746 1467 1785 1785
2429 200000 | 1704 1473 1681 1681
2510 200000 | 1767 1474 1779 1779
2524 200000 | 1764 1543 1741 1741
2521 200000 | 1759 1500 1783 1783
2471 200000 | 1741 1511 1690 1690
2548 200000 | 1746 1592 1758 1758
2490 200000 | 1760 1499 1721 1721
2538 200000 | 1775 1510 1791 1791
2482 200000 | 1710 1536 1718 1718
2392 200000 | 1657 1472 1655 1655
2551 200000 | 1785 1534 1783 1783
2501 200000 | 1717 1544 1741 1741
2490 200000 | 1729 1512 1739 1739
2497 200000 | 1710 1543 1741 1741
