16784 200000 | 11705 12397 9466 9466
16773 200000 | 11764 12338 9444 9444
16809 200000 | 11742 12346 9530 9530
16666 200000 | 11589 12248 9495 9495
16842 200000 | 11774 12333 9577 9577
16930 200000 | 11753 12335 9772 9772
16700 200000 | 11687 12156 9557 9557
16792 200000 | 11785 12370 9429 9429
16848 200000 | 11752 12353 9591 9591
16598 200000 | 11704 12155 9337 9337
16966 200000 | 11837 12459 9636 9636
17071 200000 | 11944 12596 9602 9602
16962 200000 | 11842 12527 9555 9555
17071 200000 | 11817 12509 9816 9816
16796 200000 | 11716 12358 9518 9518
16704 200000 | 11675 12246 9487 9487
16815 200000 | 11756 12270 9604 9604
16684 200000 | 11669 12253 9446 9446
16858 200000 | 11845 12378 9493 9493
16838 200000 | 11769 12360 9547 9547
16881 200000 | 11691 12436 9635 9635
16862 200000 | 11748 12434 9542 9542
16944 200000 | 11895 12481 9512 9512
16951 200000 | 11856 12543 9503 9503
16555 200000 | 11598 12119 9393 9393
16727 200000 | 11686 12261 9507 9507
17075 200000 | 11936 12528 9686 9686
16939 200000 | 11958 12395 9525 9525
16660 200000 | 11619 12190 9511 9511
16933 200000 | 11793 12398 9675 9675
