40388 53750 | 27061 26889 26826 26826
40170 53750 | 26600 26978 26762 26762
40137 53750 | 26488 26899 26887 26887
40420 53750 | 26878 26794 27168 27168
40364 53750 | 27018 26873 26837 26837
34586 46093 | 23120 23134 22918 22918
34422 46093 | 23168 22869 22807 22807
34604 46093 | 23196 23164 22848 22848
34742 46093 | 23069 23145 23270 23270
34490 46093 | 22879 23073 23028 23028
34788 46093 | 23167 23269 23140 23140
17744 23607 | 11899 11820 11769 11769
17751 23607 | 11887 11856 11759 11759
17724 23607 | 11818 11798 11832 11832
17914 23607 | 11877 11954 11997 11997
17750 23607 | 11824 11835 11841 11841
17746 23607 | 11877 11755 11860 11860
