20614 27376 | 13771 13758 13699 13699
20554 27376 | 13684 13667 13757 13757
20749 27376 | 13759 13880 13859 13859
20494 27376 | 13717 13658 13613 13613
20532 27376 | 13728 13720 13616 13616
14120 18829 | 9353 9366 9521 9521
14073 18829 | 9399 9306 9441 9441
14109 18829 | 9458 9424 9336 9336
14118 18829 | 9344 9407 9485 9485
14122 18829 | 9365 9423 9456 9456
14082 18829 | 9384 9410 9370 9370
14128 18829 | 9427 9363 9466 9466
56541 75520 | 37529 37629 37924 37924
56588 75520 | 37832 37622 37722 37722
56845 75520 | 37875 37823 37992 37992
56844 75520 | 37709 38046 37933 37933
56547 75520 | 37813 37652 37629 37629
56721 75520 | 37679 37961 37802 37802
