1749 200000 | 725 1698 1075 1075
1846 200000 | 764 1805 1123 1123
1783 200000 | 685 1750 1131 1131
1787 200000 | 760 1737 1077 1077
1818 200000 | 710 1771 1155 1155
1804 200000 | 754 1769 1085 1085
1777 200000 | 719 1726 1109 1109
1817 200000 | 779 1769 1086 1086
1818 200000 | 732 1765 1139 1139
1767 200000 | 719 1706 1109 1109
1844 200000 | 712 1785 1191 1191
1830 200000 | 726 1787 1147 1147
1826 200000 | 733 1788 1131 1131
1855 200000 | 771 1814 1125 1125
1833 200000 | 744 1793 1129 1129
1754 200000 | 707 1707 1094 1094
1847 200000 | 694 1815 1185 1185
1705 200000 | 706 1654 1050 1050
1816 200000 | 728 1771 1133 1133
1843 200000 | 765 1799 1122 1122
1769 200000 | 727 1729 1082 1082
1824 200000 | 737 1767 1144 1144
1804 200000 | 734 1753 1121 1121
1774 200000 | 718 1734 1096 1096
1775 200000 | 714 1729 1107 1107
1799 200000 | 723 1752 1123 1123
1804 200000 | 684 1760 1164 1164
1815 200000 | 716 1779 1135 1135
