33815 45281 | 22648 22482 22500 22500
34036 45281 | 22705 22701 22666 22666
33983 45281 | 22615 22494 22857 22857
33964 45281 | 22507 22747 22674 22674
33858 45281 | 22474 22819 22423 22423
32586 43526 | 21774 21762 21636 21636
32676 43526 | 21597 21946 21809 21809
32477 43526 | 21579 21613 21762 21762
30590 40842 | 20251 20530 20399 20399
32588 43526 | 21716 21492 21968 21968
30606 40842 | 20343 20438 20431 20431
32511 43526 | 21730 21570 21722 21722
30608 40842 | 20399 20385 20432 20432
30613 40842 | 20325 20318 20583 20583
30679 40842 | 20582 20360 20416 20416
3047 4002 | 2061 2060 1973 1973
2918 3842 | 1962 1970 1904 1904
3006 4002 | 2001 2023 1988 1988
2123 2840 | 1456 1374 1416 1416
2860 3842 | 1911 1883 1926 1926
1054 1431 | 681 680 747 747
3022 4002 | 2007 2003 2034 2034
2153 2840 | 1445 1436 1425 1425
2900 3842 | 1889 1994 1917 1917
