39754 53026 | 26607 26459 26442 26442
39915 53026 | 26577 26687 26566 26566
39755 53026 | 26541 26522 26447 26447
39812 53026 | 26512 26631 26481 26481
39683 53026 | 26517 26521 26328 26328
33518 44842 | 22272 22259 22505 22505
33600 44842 | 22262 22528 22410 22410
33581 44842 | 22445 22317 22400 22400
33675 44842 | 22469 22405 22476 22476
33670 44842 | 22387 22362 22591 22591
30941 41066 | 20531 20664 20687 20687
31007 41066 | 20603 20741 20670 20670
30850 41066 | 20775 20389 20536 20536
30668 41066 | 20387 20414 20535 20535
30784 41066 | 20487 20574 20507 20507
