41017 200000 | 25504 27267 29263 29263
41337 200000 | 25809 27275 29590 29590
41126 200000 | 25371 27336 29545 29545
41401 200000 | 25571 27527 29704 29704
41234 200000 | 25532 27432 29504 29504
41081 200000 | 25468 27200 29494 29494
41205 200000 | 25592 27265 29553 29553
41431 200000 | 25835 27264 29763 29763
41213 200000 | 25416 27363 29647 29647
41433 200000 | 25708 27450 29708 29708
41298 200000 | 25437 27470 29689 29689
41430 200000 | 25678 27487 29695 29695
41179 200000 | 25487 27311 29560 29560
