16522 200000 | 9842 13200 10002 10002
16948 200000 | 10021 13399 10476 10476
17248 200000 | 10282 13751 10463 10463
17000 200000 | 9987 13613 10400 10400
16873 200000 | 10048 13351 10347 10347
16948 200000 | 10079 13399 10418 10418
16865 200000 | 10033 13378 10319 10319
16979 200000 | 10057 13465 10436 10436
17176 200000 | 10258 13735 10359 10359
16989 200000 | 10049 13495 10434 10434
17084 200000 | 9950 13692 10526 10526
16858 200000 | 10044 13367 10305 10305
16875 200000 | 10016 13436 10298 10298
17005 200000 | 10088 13555 10367 10367
17022 200000 | 10006 13510 10528 10528
16987 200000 | 9919 13571 10484 10484
16755 200000 | 9969 13380 10161 10161
16705 200000 | 9816 13419 10175 10175
16762 200000 | 9844 13279 10401 10401
17065 200000 | 10076 13594 10460 10460
16907 200000 | 10101 13429 10284 10284
17029 200000 | 10035 13572 10451 10451
16909 200000 | 10067 13515 10236 10236
16950 200000 | 10026 13554 10320 10320
16949 200000 | 10047 13473 10378 10378
16928 200000 | 10027 13443 10386 10386
16979 200000 | 10100 13534 10324 10324
16906 200000 | 9969 13512 10331 10331
16949 200000 | 10011 13510 10377 10377
17000 200000 | 9989 13627 10384 10384
