36852 48761 | 24471 24704 24529 24529
36454 48761 | 24220 24335 24353 24353
36453 48761 | 24241 24336 24329 24329
36498 48761 | 24435 24334 24227 24227
36434 48761 | 24208 24439 24221 24221
30131 40236 | 20069 20085 20108 20108
30122 40236 | 20171 20122 19951 19951
30069 40236 | 20190 19961 19987 19987
30172 40236 | 20242 20114 19988 19988
30212 40236 | 20291 19995 20138 20138
30021 40236 | 20076 19969 19997 19997
27395 36421 | 18414 18113 18263 18263
27334 36421 | 18147 18306 18215 18215
27232 36421 | 18173 18136 18155 18155
27472 36421 | 18313 18239 18392 18392
27267 36421 | 18152 18191 18191 18191
