3225 83333 | 2418 2288 1744 1744
3180 83333 | 2334 2253 1773 1773
3312 83333 | 2407 2366 1851 1851
3270 83333 | 2423 2303 1814 1814
3207 83333 | 2369 2266 1779 1779
3180 83333 | 2356 2272 1732 1732
3232 83333 | 2432 2350 1682 1682
3184 83333 | 2338 2272 1758 1758
3131 83333 | 2286 2244 1732 1732
3338 83333 | 2476 2354 1846 1846
3157 83333 | 2348 2244 1722 1722
3101 83333 | 2298 2216 1688 1688
3125 83333 | 2308 2215 1727 1727
3214 83333 | 2393 2260 1775 1775
3187 83333 | 2330 2285 1759 1759
3165 83333 | 2367 2189 1774 1774
