113 200000 | 56 83 87 87
121 200000 | 71 85 86 86
128 200000 | 75 89 92 92
131 200000 | 79 92 91 91
140 200000 | 65 111 104 104
128 200000 | 61 99 96 96
121 200000 | 51 94 97 97
128 200000 | 60 102 94 94
139 200000 | 86 95 97 97
139 200000 | 73 101 104 104
101 200000 | 53 77 72 72
141 200000 | 73 96 113 113
129 200000 | 58 104 96 96
140 200000 | 70 112 98 98
138 200000 | 64 96 116 116
124 200000 | 67 83 98 98
129 200000 | 58 99 101 101
127 200000 | 72 95 87 87
127 200000 | 58 101 95 95
127 200000 | 63 95 96 96
116 200000 | 58 84 90 90
131 200000 | 66 99 97 97
126 200000 | 76 86 90 90
111 200000 | 49 86 87 87
141 200000 | 73 101 108 108
139 200000 | 77 108 93 93
139 200000 | 70 109 99 99
125 200000 | 59 99 92 92
132 200000 | 62 98 104 104
125 200000 | 66 92 92 92
122 200000 | 75 87 82 82
118 200000 | 59 89 88 88
137 200000 | 71 105 98 98
118 200000 | 59 89 88 88
120 200000 | 51 97 92 92
126 200000 | 64 88 100 100
144 200000 | 81 101 106 106
119 200000 | 65 85 88 88
131 200000 | 69 102 91 91
134 200000 | 66 104 98 98
143 200000 | 79 104 103 103
137 200000 | 77 102 95 95
133 200000 | 64 101 101 101
134 200000 | 57 109 102 102
105 200000 | 58 81 71 71
136 200000 | 62 105 105 105
126 200000 | 59 93 100 100
134 200000 | 75 95 98 98
126 200000 | 59 95 98 98
129 200000 | 67 100 91 91
132 200000 | 57 100 107 107
126 200000 | 70 91 91 91
130 200000 | 57 94 109 109
129 200000 | 55 107 96 96
128 200000 | 69 88 99 99
125 200000 | 74 87 89 89
130 200000 | 59 104 97 97
137 200000 | 85 100 89 89
134 200000 | 64 97 107 107
118 200000 | 53 95 88 88
144 200000 | 70 104 114 114
143 200000 | 70 99 117 117
114 200000 | 51 92 85 85
127 200000 | 60 102 92 92
126 200000 | 70 90 92 92
107 200000 | 50 81 83 83
127 200000 | 64 96 94 94
113 200000 | 62 80 84 84
113 200000 | 57 88 81 81
120 200000 | 67 84 89 89
118 200000 | 62 83 91 91
125 200000 | 61 96 93 93
110 200000 | 61 78 81 81
133 200000 | 65 106 95 95
116 200000 | 57 85 90 90
149 200000 | 70 113 115 115
100 200000 | 45 78 77 77
143 200000 | 83 93 110 110
128 200000 | 57 108 91 91
151 200000 | 81 103 118 118
141 200000 | 66 110 106 106
141 200000 | 78 98 106 106
136 200000 | 71 105 96 96
121 200000 | 63 88 91 91
127 200000 | 71 94 89 89
119 200000 | 55 94 89 89
108 200000 | 43 89 84 84
120 200000 | 71 81 88 88
115 200000 | 52 92 86 86
119 200000 | 63 86 89 89
109 200000 | 46 85 87 87
120 200000 | 55 90 95 95
117 200000 | 66 88 80 80
121 200000 | 60 95 87 87
118 200000 | 66 91 79 79
126 200000 | 58 90 104 104
138 200000 | 71 104 101 101
122 200000 | 59 92 93 93
120 200000 | 52 98 90 90
122 200000 | 59 95 90 90
134 200000 | 73 93 102 102
120 200000 | 62 91 87 87
107 200000 | 51 80 83 83
151 200000 | 68 113 121 121
130 200000 | 59 107 94 94
143 200000 | 67 112 107 107
126 200000 | 71 92 89 89
126 200000 | 66 86 100 100
125 200000 | 67 106 77 77
156 200000 | 75 121 116 116
118 200000 | 62 84 90 90
132 200000 | 65 99 100 100
117 200000 | 56 87 91 91
137 200000 | 60 101 113 113
126 200000 | 67 96 89 89
139 200000 | 67 106 105 105
127 200000 | 56 98 100 100
120 200000 | 61 91 88 88
131 200000 | 71 92 99 99
133 200000 | 65 104 97 97
134 200000 | 68 94 106 106
122 200000 | 59 91 94 94
110 200000 | 61 81 78 78
158 200000 | 77 122 117 117
131 200000 | 59 97 106 106
133 200000 | 64 105 97 97
126 200000 | 57 97 98 98
123 200000 | 53 95 98 98
139 200000 | 60 110 108 108
147 200000 | 71 111 112 112
145 200000 | 80 103 107 107
138 200000 | 77 92 107 107
119 200000 | 60 88 90 90
146 200000 | 69 105 118 118
103 200000 | 52 80 74 74
149 200000 | 66 112 120 120
118 200000 | 56 89 91 91
122 200000 | 57 100 87 87
131 200000 | 68 99 95 95
123 200000 | 61 91 94 94
130 200000 | 57 105 98 98
128 200000 | 60 109 87 87
146 200000 | 74 105 113 113
132 200000 | 49 99 116 116
127 200000 | 64 93 97 97
130 200000 | 66 93 101 101
119 200000 | 52 86 100 100
136 200000 | 62 102 108 108
131 200000 | 62 89 111 111
122 200000 | 42 97 105 105
144 200000 | 79 99 110 110
121 200000 | 60 87 95 95
120 200000 | 68 86 86 86
142 200000 | 81 98 105 105
117 200000 | 62 88 84 84
131 200000 | 67 90 105 105
128 200000 | 64 95 97 97
127 200000 | 64 91 99 99
124 200000 | 66 94 88 88
129 200000 | 67 99 92 92
134 200000 | 68 96 104 104
143 200000 | 73 113 100 100
132 200000 | 70 95 99 99
147 200000 | 63 115 116 116
127 200000 | 50 94 110 110
145 200000 | 66 108 116 116
132 200000 | 63 95 106 106
134 200000 | 63 103 102 102
140 200000 | 69 103 108 108
119 200000 | 56 91 91 91
120 200000 | 62 91 87 87
108 200000 | 56 79 81 81
128 200000 | 67 97 92 92
140 200000 | 77 103 100 100
130 200000 | 48 113 99 99
130 200000 | 69 90 101 101
126 200000 | 57 100 95 95
103 200000 | 50 72 84 84
124 200000 | 47 94 107 107
135 200000 | 68 95 107 107
124 200000 | 52 99 97 97
116 200000 | 55 86 91 91
126 200000 | 61 94 97 97
117 200000 | 64 84 86 86
139 200000 | 65 111 102 102
122 200000 | 61 94 89 89
129 200000 | 66 105 87 87
121 200000 | 64 86 92 92
119 200000 | 57 94 87 87
130 200000 | 54 106 100 100
135 200000 | 66 101 103 103
132 200000 | 64 106 94 94
138 200000 | 70 106 100 100
101 200000 | 43 76 83 83
133 200000 | 65 99 102 102
115 200000 | 55 92 83 83
142 200000 | 78 107 99 99
118 200000 | 50 92 94 94
126 200000 | 67 89 96 96
116 200000 | 64 86 82 82
118 200000 | 61 98 77 77
125 200000 | 53 99 98 98
114 200000 | 59 79 90 90
129 200000 | 57 99 102 102
141 200000 | 68 109 105 105
119 200000 | 60 97 81 81
131 200000 | 58 100 104 104
134 200000 | 65 99 104 104
150 200000 | 79 109 112 112
130 200000 | 64 98 98 98
136 200000 | 69 109 94 94
106 200000 | 52 82 78 78
127 200000 | 58 94 102 102
119 200000 | 59 87 92 92
124 200000 | 56 99 93 93
133 200000 | 67 104 95 95
142 200000 | 67 110 107 107
135 200000 | 63 105 102 102
128 200000 | 61 97 98 98
123 200000 | 62 90 94 94
136 200000 | 64 101 107 107
122 200000 | 64 86 94 94
118 200000 | 72 80 84 84
121 200000 | 58 89 95 95
130 200000 | 63 96 101 101
144 200000 | 64 116 108 108
129 200000 | 65 97 96 96
157 200000 | 79 114 121 121
135 200000 | 72 98 100 100
148 200000 | 76 109 111 111
112 200000 | 51 90 83 83
130 200000 | 59 107 94 94
130 200000 | 59 111 90 90
139 200000 | 73 108 97 97
127 200000 | 63 95 96 96
117 200000 | 59 88 87 87
133 200000 | 68 104 94 94
121 200000 | 64 91 87 87
134 200000 | 71 105 92 92
140 200000 | 70 107 103 103
105 200000 | 52 85 73 73
129 200000 | 72 92 94 94
122 200000 | 54 101 89 89
129 200000 | 70 95 93 93
115 200000 | 60 83 87 87
121 200000 | 54 97 91 91
137 200000 | 68 108 98 98
137 200000 | 73 101 100 100
136 200000 | 57 106 109 109
111 200000 | 50 81 91 91
136 200000 | 64 103 105 105
123 200000 | 57 94 95 95
123 200000 | 71 89 86 86
142 200000 | 76 115 93 93
127 200000 | 65 94 95 95
113 200000 | 51 83 92 92
133 200000 | 67 98 101 101
135 200000 | 63 105 102 102
118 200000 | 61 83 92 92
139 200000 | 65 106 107 107
130 200000 | 68 94 98 98
142 200000 | 69 107 108 108
123 200000 | 68 90 88 88
123 200000 | 59 88 99 99
148 200000 | 79 110 107 107
147 200000 | 65 119 110 110
129 200000 | 62 95 101 101
135 200000 | 61 102 107 107
138 200000 | 71 110 95 95
119 200000 | 55 95 88 88
134 200000 | 58 101 109 109
115 200000 | 60 81 89 89
126 200000 | 56 99 97 97
134 200000 | 69 103 96 96
114 200000 | 55 82 91 91
126 200000 | 69 84 99 99
133 200000 | 60 100 106 106
127 200000 | 68 100 86 86
129 200000 | 68 93 97 97
136 200000 | 69 97 106 106
145 200000 | 72 107 111 111
152 200000 | 85 120 99 99
125 200000 | 66 96 88 88
126 200000 | 70 94 88 88
131 200000 | 63 100 99 99
132 200000 | 63 105 96 96
136 200000 | 63 101 108 108
142 200000 | 75 107 102 102
130 200000 | 66 90 104 104
146 200000 | 66 111 115 115
137 200000 | 66 108 100 100
105 200000 | 53 78 79 79
119 200000 | 56 97 85 85
147 200000 | 78 99 117 117
121 200000 | 73 79 90 90
132 200000 | 70 103 91 91
138 200000 | 66 109 101 101
133 200000 | 55 110 101 101
123 200000 | 58 94 94 94
164 200000 | 85 118 125 125
132 200000 | 74 102 88 88
149 200000 | 79 110 109 109
129 200000 | 63 99 96 96
130 200000 | 68 96 96 96
119 200000 | 56 86 96 96
133 200000 | 70 98 98 98
109 200000 | 47 82 89 89
137 200000 | 58 109 107 107
126 200000 | 73 88 91 91
139 200000 | 69 101 108 108
126 200000 | 72 96 84 84
138 200000 | 72 104 100 100
125 200000 | 66 97 87 87
105 200000 | 50 81 79 79
129 200000 | 58 100 100 100
133 200000 | 59 106 101 101
137 200000 | 70 104 100 100
125 200000 | 65 91 94 94
123 200000 | 73 84 89 89
108 200000 | 54 82 80 80
128 200000 | 57 98 101 101
132 200000 | 69 95 100 100
134 200000 | 65 102 101 101
112 200000 | 60 80 84 84
131 200000 | 76 88 98 98
111 200000 | 45 92 85 85
119 200000 | 58 103 77 77
122 200000 | 52 94 98 98
119 200000 | 49 95 94 94
125 200000 | 65 90 95 95
142 200000 | 71 103 110 110
132 200000 | 67 101 96 96
113 200000 | 63 79 84 84
113 200000 | 59 86 81 81
114 200000 | 55 89 84 84
134 200000 | 53 105 110 110
119 200000 | 57 87 94 94
131 200000 | 64 98 100 100
126 200000 | 60 97 95 95
146 200000 | 80 106 106 106
135 200000 | 77 95 98 98
119 200000 | 55 91 92 92
144 200000 | 67 108 113 113
141 200000 | 70 98 114 114
124 200000 | 57 97 94 94
115 200000 | 59 80 91 91
130 200000 | 60 99 101 101
135 200000 | 71 95 104 104
131 200000 | 66 97 99 99
123 200000 | 55 87 104 104
133 200000 | 59 106 101 101
107 200000 | 55 79 80 80
131 200000 | 55 105 102 102
119 200000 | 54 92 92 92
117 200000 | 56 89 89 89
137 200000 | 66 103 105 105
130 200000 | 61 99 100 100
129 200000 | 64 101 93 93
97 200000 | 52 68 74 74
123 200000 | 64 93 89 89
144 200000 | 77 113 98 98
134 200000 | 68 98 102 102
138 200000 | 71 102 103 103
119 200000 | 52 93 93 93
125 200000 | 54 93 103 103
132 200000 | 69 93 102 102
135 200000 | 69 96 105 105
118 200000 | 52 88 96 96
128 200000 | 71 93 92 92
136 200000 | 74 97 101 101
128 200000 | 55 92 109 109
121 200000 | 55 95 92 92
122 200000 | 64 89 91 91
129 200000 | 63 99 96 96
126 200000 | 72 90 90 90
140 200000 | 75 99 106 106
128 200000 | 59 98 99 99
116 200000 | 50 89 93 93
117 200000 | 62 87 85 85
138 200000 | 65 111 100 100
114 200000 | 54 89 85 85
118 200000 | 60 84 92 92
143 200000 | 67 110 109 109
132 200000 | 69 96 99 99
138 200000 | 78 106 92 92
130 200000 | 71 100 89 89
124 200000 | 60 90 98 98
127 200000 | 69 92 93 93
150 200000 | 84 107 109 109
135 200000 | 71 95 104 104
