213 200000 | 204 85 137 137
257 200000 | 254 88 172 172
260 200000 | 253 77 190 190
239 200000 | 236 91 151 151
253 200000 | 246 88 172 172
252 200000 | 248 78 178 178
238 200000 | 235 95 146 146
259 200000 | 254 111 153 153
261 200000 | 254 91 177 177
256 200000 | 253 97 162 162
235 200000 | 229 81 160 160
261 200000 | 258 97 167 167
240 200000 | 237 85 158 158
259 200000 | 249 98 171 171
276 200000 | 269 118 165 165
263 200000 | 261 75 190 190
246 200000 | 238 87 167 167
257 200000 | 247 104 163 163
277 200000 | 270 97 187 187
262 200000 | 256 89 179 179
256 200000 | 250 105 157 157
226 200000 | 218 92 142 142
270 200000 | 266 92 182 182
232 200000 | 230 83 151 151
255 200000 | 251 83 176 176
243 200000 | 233 76 177 177
249 200000 | 241 97 160 160
259 200000 | 254 107 157 157
254 200000 | 245 101 162 162
266 200000 | 258 104 170 170
281 200000 | 274 100 188 188
262 200000 | 257 96 171 171
287 200000 | 276 111 187 187
237 200000 | 237 91 146 146
256 200000 | 253 83 176 176
237 200000 | 233 85 156 156
235 200000 | 231 71 168 168
261 200000 | 253 104 165 165
239 200000 | 236 87 155 155
251 200000 | 246 87 169 169
255 200000 | 249 89 172 172
257 200000 | 253 75 186 186
248 200000 | 242 82 172 172
269 200000 | 261 101 176 176
244 200000 | 238 80 170 170
265 200000 | 260 93 177 177
287 200000 | 277 101 196 196
235 200000 | 229 109 132 132
250 200000 | 245 100 155 155
287 200000 | 282 99 193 193
224 200000 | 222 83 143 143
282 200000 | 277 102 185 185
265 200000 | 260 101 169 169
271 200000 | 266 104 172 172
277 200000 | 267 100 187 187
266 200000 | 263 91 178 178
212 200000 | 206 79 139 139
226 200000 | 224 83 145 145
279 200000 | 274 110 174 174
248 200000 | 242 79 175 175
264 200000 | 263 105 160 160
266 200000 | 258 103 171 171
284 200000 | 277 92 199 199
246 200000 | 242 89 161 161
242 200000 | 236 100 148 148
274 200000 | 272 103 173 173
262 200000 | 254 107 163 163
243 200000 | 236 100 150 150
234 200000 | 230 88 150 150
276 200000 | 272 97 183 183
246 200000 | 239 98 155 155
271 200000 | 268 102 172 172
264 200000 | 262 92 174 174
256 200000 | 250 89 173 173
245 200000 | 241 76 173 173
245 200000 | 242 80 168 168
265 200000 | 262 93 175 175
252 200000 | 248 84 172 172
261 200000 | 250 97 175 175
248 200000 | 247 95 154 154
261 200000 | 257 94 171 171
238 200000 | 234 87 155 155
260 200000 | 257 87 176 176
271 200000 | 264 79 199 199
246 200000 | 240 85 167 167
258 200000 | 255 77 184 184
240 200000 | 237 75 168 168
241 200000 | 234 88 160 160
265 200000 | 262 97 171 171
238 200000 | 233 88 155 155
243 200000 | 238 92 156 156
236 200000 | 228 93 151 151
274 200000 | 268 105 175 175
248 200000 | 239 96 161 161
254 200000 | 246 94 168 168
272 200000 | 267 88 189 189
227 200000 | 224 81 149 149
243 200000 | 238 88 160 160
257 200000 | 251 88 175 175
256 200000 | 253 83 176 176
260 200000 | 254 92 174 174
282 200000 | 278 105 181 181
272 200000 | 269 97 178 178
265 200000 | 258 103 169 169
258 200000 | 253 103 160 160
289 200000 | 280 96 202 202
274 200000 | 267 99 182 182
266 200000 | 261 106 165 165
256 200000 | 253 85 174 174
251 200000 | 247 102 153 153
258 200000 | 253 95 168 168
264 200000 | 264 103 161 161
250 200000 | 246 97 157 157
247 200000 | 244 81 169 169
257 200000 | 252 85 177 177
249 200000 | 246 93 159 159
251 200000 | 245 90 167 167
243 200000 | 236 80 170 170
268 200000 | 266 107 163 163
242 200000 | 236 97 151 151
261 200000 | 254 116 152 152
273 200000 | 266 103 177 177
266 200000 | 256 105 171 171
267 200000 | 263 95 176 176
239 200000 | 235 83 160 160
260 200000 | 255 95 170 170
275 200000 | 268 95 187 187
234 200000 | 230 83 155 155
263 200000 | 260 77 189 189
259 200000 | 256 95 167 167
242 200000 | 234 88 162 162
249 200000 | 245 90 163 163
254 200000 | 249 97 162 162
229 200000 | 224 90 144 144
246 200000 | 238 101 153 153
231 200000 | 229 97 136 136
245 200000 | 243 99 148 148
255 200000 | 250 84 176 176
256 200000 | 252 90 170 170
250 200000 | 241 92 167 167
225 200000 | 222 66 162 162
240 200000 | 237 91 152 152
266 200000 | 261 103 168 168
261 200000 | 256 106 160 160
250 200000 | 244 90 166 166
238 200000 | 232 88 156 156
248 200000 | 241 98 157 157
245 200000 | 242 79 169 169
247 200000 | 239 95 160 160
261 200000 | 257 96 169 169
265 200000 | 263 111 156 156
248 200000 | 242 91 163 163
235 200000 | 231 80 159 159
246 200000 | 241 94 157 157
227 200000 | 220 80 154 154
247 200000 | 243 92 159 159
239 200000 | 237 88 153 153
264 200000 | 261 95 172 172
270 200000 | 265 96 179 179
258 200000 | 253 89 174 174
267 200000 | 260 97 177 177
235 200000 | 232 81 157 157
236 200000 | 232 85 155 155
256 200000 | 252 92 168 168
284 200000 | 279 112 177 177
258 200000 | 251 88 177 177
255 200000 | 252 88 170 170
270 200000 | 264 99 177 177
250 200000 | 245 99 156 156
266 200000 | 262 93 177 177
269 200000 | 259 89 190 190
291 200000 | 288 108 186 186
242 200000 | 239 80 165 165
241 200000 | 235 94 153 153
251 200000 | 244 106 152 152
246 200000 | 242 101 149 149
233 200000 | 227 74 165 165
251 200000 | 246 95 161 161
247 200000 | 244 82 168 168
256 200000 | 245 94 173 173
242 200000 | 241 83 160 160
265 200000 | 257 100 173 173
244 200000 | 240 70 178 178
258 200000 | 251 91 174 174
251 200000 | 248 89 165 165
271 200000 | 265 105 172 172
272 200000 | 271 82 191 191
269 200000 | 261 111 166 166
273 200000 | 271 95 180 180
263 200000 | 260 104 162 162
244 200000 | 237 93 158 158
255 200000 | 250 91 169 169
271 200000 | 269 100 173 173
247 200000 | 242 100 152 152
240 200000 | 230 99 151 151
247 200000 | 237 83 174 174
247 200000 | 246 87 161 161
