51772 93177 | 24771 38265 40508 40508
51975 93177 | 24726 38414 40810 40810
51834 93177 | 24837 38227 40604 40604
51906 93177 | 24687 38403 40722 40722
51899 93177 | 24699 38356 40743 40743
44338 80135 | 21157 32812 34707 34707
44240 80135 | 21222 32752 34506 34506
44422 80135 | 20976 32903 34965 34965
44264 80135 | 20930 32900 34698 34698
44454 80135 | 21189 32855 34864 34864
3010 5322 | 1444 2204 2372 2372
2917 5322 | 1450 2123 2261 2261
2931 5322 | 1398 2155 2309 2309
2998 5322 | 1419 2227 2350 2350
2944 5322 | 1435 2149 2304 2304
2988 5322 | 1379 2231 2366 2366
2978 5322 | 1411 2174 2371 2371
