1378 200000 | 1031 708 1017 1017
1431 200000 | 1056 761 1045 1045
1482 200000 | 1112 779 1073 1073
1445 200000 | 1098 743 1049 1049
1486 200000 | 1103 756 1113 1113
1414 200000 | 1062 710 1056 1056
1487 200000 | 1128 769 1077 1077
1483 200000 | 1101 792 1073 1073
1376 200000 | 1029 699 1024 1024
1442 200000 | 1093 749 1042 1042
1477 200000 | 1117 769 1068 1068
1425 200000 | 1053 753 1044 1044
1439 200000 | 1076 763 1039 1039
1375 200000 | 1015 715 1020 1020
1431 200000 | 1077 716 1069 1069
1446 200000 | 1081 766 1045 1045
1428 200000 | 1084 738 1034 1034
1447 200000 | 1088 751 1055 1055
1446 200000 | 1094 783 1015 1015
1459 200000 | 1073 757 1088 1088
1421 200000 | 1054 735 1053 1053
1475 200000 | 1095 771 1084 1084
1458 200000 | 1101 778 1037 1037
1415 200000 | 1071 709 1050 1050
1397 200000 | 1034 741 1019 1019
1401 200000 | 1044 723 1035 1035
1395 200000 | 1048 724 1018 1018
1483 200000 | 1123 745 1098 1098
1397 200000 | 1058 722 1014 1014
1461 200000 | 1061 800 1061 1061
1405 200000 | 1066 733 1011 1011
1455 200000 | 1068 739 1103 1103
1480 200000 | 1118 748 1094 1094
1400 200000 | 1031 718 1051 1051
1387 200000 | 1051 658 1065 1065
