113 667 | 51 63 112 112
95 667 | 48 50 92 92
99 657 | 53 52 93 93
104 667 | 53 52 103 103
109 657 | 60 49 109 109
93 667 | 48 49 89 89
106 657 | 62 44 106 106
98 667 | 52 49 95 95
99 657 | 43 60 94 95
103 657 | 53 56 97 97
82 672 | 43 44 77 77
114 672 | 52 67 109 109
118 672 | 61 63 112 112
97 672 | 54 46 94 94
84 672 | 40 53 75 75
