90 687 | 50 43 87 87
74 687 | 31 44 73 73
91 687 | 57 37 88 88
90 687 | 41 53 86 86
85 687 | 36 51 83 83
78 670 | 42 36 78 78
75 670 | 41 36 73 73
78 670 | 46 37 73 73
86 670 | 39 47 86 86
73 670 | 47 31 68 68
86 677 | 52 37 83 83
87 677 | 44 46 84 84
85 677 | 38 50 82 82
90 677 | 53 40 87 87
99 677 | 56 50 92 92
