138 557 | 84 87 104 105
128 557 | 83 66 107 107
129 557 | 84 82 92 92
140 557 | 89 87 102 104
136 557 | 93 74 105 105
145 554 | 97 85 108 108
143 554 | 93 76 117 117
142 554 | 96 78 111 110
133 554 | 92 70 104 104
132 554 | 86 79 99 99
151 562 | 102 80 121 120
141 562 | 94 82 106 106
144 562 | 107 71 111 110
122 562 | 85 72 87 87
138 562 | 93 72 110 111
