96 563 | 43 61 88 88
102 563 | 45 66 93 93
98 563 | 51 56 89 89
111 563 | 51 69 102 102
114 563 | 54 66 108 108
105 558 | 49 66 95 95
105 558 | 42 75 93 93
110 558 | 44 80 95 96
88 558 | 39 58 79 79
94 558 | 39 65 84 84
85 557 | 49 45 76 76
86 557 | 38 56 78 78
106 557 | 53 68 91 91
98 557 | 46 62 88 88
100 557 | 48 62 90 90
