135 529 | 68 85 118 117
139 529 | 62 96 121 120
138 529 | 64 94 118 118
145 529 | 70 94 126 126
124 529 | 65 71 112 112
145 538 | 83 79 128 128
127 538 | 55 86 113 113
144 538 | 66 91 131 131
158 538 | 85 96 135 135
161 538 | 70 109 143 143
139 543 | 57 93 128 128
150 543 | 63 102 135 135
167 543 | 87 104 142 143
146 543 | 77 92 122 123
131 543 | 72 79 111 111
